petition_id,date_filed,Priority,appeal_id,filing_party,prop_i_petition,Address,petition_zip_code,supervisor_district,neighborhoods,shape,year,month,reason,value
E160473,2016-03-17,False,,tenant,,400 Block Of Ellington Avenue,94112,11.0,Outer Mission,POINT (-122.447464 37.71164),2016,3,tenant_wrongful_eviction,True
E160472,2016-03-17,False,,tenant,,200 Block Of Pixley Street,94123,2.0,Marina,POINT (-122.4366 37.79838),2016,3,tenant_wrongful_eviction,True
E160471,2016-03-16,False,,tenant,,1300 Block Of Broadway Street,94109,3.0,Russian Hill,POINT (-122.41934 37.796314),2016,3,tenant_wrongful_eviction,True
E160469,2016-03-14,False,,tenant,,800 Block Of Hampshire Street,94110,9.0,Potrero Hill,POINT (-122.40783 37.758507),2016,3,tenant_wrongful_eviction,True
E160466,2016-03-15,False,,tenant,,1800 Block Of 31st Avenue,94122,4.0,Sunset/Parkside,POINT (-122.48926 37.75274),2016,3,tenant_wrongful_eviction,True
E160465,2016-03-17,False,,tenant,,6800 Block Of Geary Boulevard,94121,1.0,Outer Richmond,POINT (-122.49276 37.779655),2016,3,tenant_wrongful_eviction,True
E160461,2016-03-11,False,,tenant,,800 Block Of Oak Street,94117,5.0,Hayes Valley,POINT (-122.43329 37.773655),2016,3,tenant_wrongful_eviction,True
E160460,2016-03-10,False,,tenant,,400 Block Of Francisco Street,94133,3.0,North Beach,POINT (-122.4126 37.80479),2016,3,tenant_wrongful_eviction,True
E160446,2016-03-10,False,,tenant,,0 Block Of Putnam Street,94110,9.0,Bernal Heights,POINT (-122.410805 37.738976),2016,3,tenant_wrongful_eviction,True
E160443,2016-03-10,False,,tenant,,2300 Block Of 44th Avenue,94116,4.0,Sunset/Parkside,POINT (-122.50254 37.742798),2016,3,tenant_wrongful_eviction,True
E160437,2016-03-09,False,,tenant,,2100 Block Of 18th Avenue,94116,7.0,West of Twin Peaks,POINT (-122.47495 37.74776),2016,3,tenant_wrongful_eviction,True
E160432,2016-03-08,False,,tenant,,3200 Block Of 21st Street,94110,9.0,Mission,POINT (-122.42073 37.756924),2016,3,tenant_wrongful_eviction,True
E160430,2016-03-07,False,,tenant,,700 Block Of Monterey Boulevard,94127,7.0,West of Twin Peaks,POINT (-122.45228 37.731567),2016,3,tenant_wrongful_eviction,True
E160402,2016-03-03,False,,tenant,,200 Block Of 25th Avenue,94121,1.0,Outer Richmond,POINT (-122.48508 37.784813),2016,3,tenant_wrongful_eviction,True
E160400,2016-03-04,False,,tenant,,300 Block Of Arballo Drive,94132,7.0,Lakeshore,POINT (-122.482994 37.72083),2016,3,tenant_wrongful_eviction,True
E160396,2016-03-02,False,,tenant,,900 Block Of Pierce Street,94115,5.0,Western Addition,POINT (-122.43515 37.77868),2016,3,tenant_wrongful_eviction,True
E160368,2016-02-29,False,,tenant,,1400 Block Of Grove Street,94117,5.0,Hayes Valley,POINT (-122.440475 37.775608),2016,2,tenant_wrongful_eviction,True
E160362,2016-02-26,False,,tenant,,900 Block Of Harrison Street,94107,6.0,South of Market,POINT (-122.4038 37.777485),2016,2,tenant_wrongful_eviction,True
E160361,2016-02-26,False,,tenant,,2400 Block Of Filbert Street,94123,2.0,Marina,POINT (-122.43979 37.797497),2016,2,tenant_wrongful_eviction,True
E160348,2016-02-23,False,,tenant,,3800 Block Of Fulton Street,94118,1.0,Outer Richmond,POINT (-122.47286 37.77309),2016,2,tenant_wrongful_eviction,True
E160347,2016-02-23,False,,tenant,,0 Block Of Holyoke Street,94134,9.0,Portola,POINT (-122.41025 37.73046),2016,2,tenant_wrongful_eviction,True
E160341,2016-02-22,False,,tenant,,1600 Block Of Revere Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.39085 37.732048),2016,2,tenant_wrongful_eviction,True
E160334,2016-02-22,False,,tenant,,500 Block Of Pierce Street,94117,5.0,Hayes Valley,POINT (-122.43439 37.77495),2016,2,tenant_wrongful_eviction,True
E160328,2016-02-22,False,,tenant,,700 Block Of Treat Avenue,94110,9.0,Mission,POINT (-122.41352 37.758163),2016,2,tenant_wrongful_eviction,True
E160318,2016-02-19,False,,tenant,,100 Block Of Saint Charles Avenue,94132,7.0,Oceanview/Merced/Ingleside,POINT (-122.4693 37.71139),2016,2,tenant_wrongful_eviction,True
E160313,2016-02-18,False,,tenant,,1200 Block Of Vermont Street,94110,10.0,Mission,POINT (-122.403465 37.753815),2016,2,tenant_wrongful_eviction,True
E160302,2016-02-17,False,,tenant,,400 Block Of Ellington Avenue,94112,11.0,Outer Mission,POINT (-122.447464 37.71164),2016,2,tenant_wrongful_eviction,True
E160301,2016-02-19,False,,tenant,,100 Block Of Saint Marys Avenue,94112,8.0,Bernal Heights,POINT (-122.42762 37.7346),2016,2,tenant_wrongful_eviction,True
E160275,2016-02-17,False,,tenant,,0 Block Of Kramer Place,94133,3.0,North Beach,POINT (-122.40819 37.80209),2016,2,tenant_wrongful_eviction,True
E160268,2016-02-16,False,,tenant,,400 Block Of Ellington Avenue,94112,11.0,Outer Mission,POINT (-122.447464 37.71164),2016,2,tenant_wrongful_eviction,True
E160266,2016-02-16,False,,tenant,,2700 Block Of Clement Street,94121,1.0,Outer Richmond,POINT (-122.488625 37.78185),2016,2,tenant_wrongful_eviction,True
E160262,2016-02-17,False,,tenant,,1600 Block Of Chestnut Street,94123,2.0,Marina,POINT (-122.43049 37.801548),2016,2,tenant_wrongful_eviction,True
E160261,2016-02-12,False,,tenant,,200 Block Of Judson Avenue,94112,7.0,West of Twin Peaks,POINT (-122.44771 37.728275),2016,2,tenant_wrongful_eviction,True
E160260,2016-02-12,False,,tenant,,2600 Block Of 20th Avenue,94116,4.0,Sunset/Parkside,POINT (-122.476425 37.738342),2016,2,tenant_wrongful_eviction,True
E160257,2016-02-11,False,,tenant,,200 Block Of London Street,94112,11.0,Excelsior,POINT (-122.43345 37.725094),2016,2,tenant_wrongful_eviction,True
E160255,2016-02-11,False,,tenant,,100 Block Of Seneca Avenue,94112,11.0,Outer Mission,POINT (-122.4416 37.718857),2016,2,tenant_wrongful_eviction,True
E160254,2016-02-10,False,,tenant,,300 Block Of Cumberland Street,94114,8.0,Castro/Upper Market,POINT (-122.4313 37.758698),2016,2,tenant_wrongful_eviction,True
E160253,2016-02-10,False,,tenant,,1500 Block Of Oakdale Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.38941 37.734066),2016,2,tenant_wrongful_eviction,True
E160251,2016-02-09,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,2,tenant_wrongful_eviction,True
E160248,2016-02-10,False,,tenant,,100 Block Of Waverly Place,94108,3.0,Chinatown,POINT (-122.40691 37.794636),2016,2,tenant_wrongful_eviction,True
E160247,2016-02-09,False,,tenant,,2600 Block Of San Jose Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.449974 37.71664),2016,2,tenant_wrongful_eviction,True
E160244,2016-02-09,False,,tenant,,2400 Block Of 28th Avenue,94116,4.0,Sunset/Parkside,POINT (-122.48527 37.74169),2016,2,tenant_wrongful_eviction,True
E160243,2016-02-09,False,,tenant,,100 Block Of Sickles Avenue,94112,11.0,Outer Mission,POINT (-122.454216 37.70994),2016,2,tenant_wrongful_eviction,True
E160242,2016-02-09,False,,tenant,,500 Block Of Arch Street,94132,11.0,Oceanview/Merced/Ingleside,POINT (-122.46717 37.720665),2016,2,tenant_wrongful_eviction,True
E160233,2016-02-09,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,2,tenant_wrongful_eviction,True
E160232,2016-02-09,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,2,tenant_wrongful_eviction,True
E160231,2016-02-09,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,2,tenant_wrongful_eviction,True
E160227,2016-02-08,False,,tenant,,200 Block Of Crescent Avenue,94110,9.0,Bernal Heights,POINT (-122.419914 37.735043),2016,2,tenant_wrongful_eviction,True
E160226,2016-02-05,False,,tenant,,0 Block Of Hahn Street,94134,10.0,Visitacion Valley,POINT (-122.415054 37.714035),2016,2,tenant_wrongful_eviction,True
E160224,2016-02-05,False,,tenant,,900 Block Of Pierce Street,94115,5.0,Western Addition,POINT (-122.43515 37.77868),2016,2,tenant_wrongful_eviction,True
E160216,2016-02-05,False,,tenant,,500 Block Of Broadway Street,94133,3.0,North Beach,POINT (-122.40645 37.797894),2016,2,tenant_wrongful_eviction,True
E160201,2016-02-04,False,,tenant,,1700 Block Of Cayuga Avenue,94112,11.0,Outer Mission,POINT (-122.44907 37.71451),2016,2,tenant_wrongful_eviction,True
E160200,2016-02-04,False,,tenant,,1900 Block Of 15th Street,94114,8.0,Castro/Upper Market,POINT (-122.42715 37.76623),2016,2,tenant_wrongful_eviction,True
E160199,2016-02-04,False,,tenant,,2300 Block Of Powell Street,94133,3.0,North Beach,POINT (-122.41205 37.80629),2016,2,tenant_wrongful_eviction,True
E160195,2016-02-04,False,,tenant,,1500 Block Of Golden Gate Avenue,94115,5.0,Western Addition,POINT (-122.436066 37.77904),2016,2,tenant_wrongful_eviction,True
E160194,2016-02-04,False,,tenant,,1500 Block Of Golden Gate Avenue,94115,5.0,Western Addition,POINT (-122.436066 37.77904),2016,2,tenant_wrongful_eviction,True
E160190,2016-02-03,False,,tenant,,500 Block Of Pierce Street,94117,5.0,Hayes Valley,POINT (-122.43439 37.77495),2016,2,tenant_wrongful_eviction,True
E160189,2016-02-03,False,,tenant,,500 Block Of Pierce Street,94117,5.0,Hayes Valley,POINT (-122.43439 37.77495),2016,2,tenant_wrongful_eviction,True
E160187,2016-02-02,False,,tenant,,4800 Block Of California Street,94118,1.0,Inner Richmond,POINT (-122.469376 37.784595),2016,2,tenant_wrongful_eviction,True
E160186,2016-02-02,False,,tenant,,100 Block Of Ramsell Street,94132,11.0,Oceanview/Merced/Ingleside,POINT (-122.466194 37.713608),2016,2,tenant_wrongful_eviction,True
E160185,2016-02-02,False,,tenant,,0 Block Of Argonaut Avenue,94134,10.0,Visitacion Valley,POINT (-122.41353 37.71053),2016,2,tenant_wrongful_eviction,True
E160169,2016-01-29,False,,tenant,,3400 Block Of 17th Street,94110,8.0,Mission,POINT (-122.423515 37.763195),2016,1,tenant_wrongful_eviction,True
E160161,2016-01-29,False,,tenant,,2400 Block Of Washington Street,94115,2.0,Pacific Heights,POINT (-122.43356 37.791695),2016,1,tenant_wrongful_eviction,True
E160155,2016-01-28,False,,tenant,,0 Block Of Bonita Street,94109,3.0,Russian Hill,POINT (-122.42261 37.7973),2016,1,tenant_wrongful_eviction,True
E160154,2016-01-26,False,,tenant,,900 Block Of Garfield Street,94132,11.0,Oceanview/Merced/Ingleside,POINT (-122.4712 37.719643),2016,1,tenant_wrongful_eviction,True
E160149,2016-01-27,False,,tenant,,3300 Block Of 21st Street,94110,8.0,Mission,POINT (-122.422226 37.756836),2016,1,tenant_wrongful_eviction,True
E160145,2016-01-26,False,,tenant,,1200 Block Of Haight Street,94117,5.0,Haight Ashbury,POINT (-122.44348 37.770447),2016,1,tenant_wrongful_eviction,True
E160128,2016-01-25,False,,tenant,,400 Block Of Jones Street,94102,6.0,Tenderloin,POINT (-122.412926 37.785572),2016,1,tenant_wrongful_eviction,True
E160118,2016-01-22,False,,tenant,,900 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.418915 37.785995),2016,1,tenant_wrongful_eviction,True
E160113,2016-01-21,False,,tenant,,1500 Block Of Mcallister Street,94115,5.0,Western Addition,POINT (-122.43753 37.7779),2016,1,tenant_wrongful_eviction,True
E160109,2016-01-21,False,,tenant,,1100 Block Of Broderick Street,94115,2.0,Western Addition,POINT (-122.44069 37.78084),2016,1,tenant_wrongful_eviction,True
E160107,2016-01-21,False,,tenant,,1400 Block Of Guerrero Street,94110,9.0,Noe Valley,POINT (-122.422356 37.747604),2016,1,tenant_wrongful_eviction,True
E160105,2016-01-19,False,,tenant,,0 Block Of Farragut Avenue,94112,11.0,Outer Mission,POINT (-122.4498 37.71034),2016,1,tenant_wrongful_eviction,True
E160063,2016-01-15,False,,tenant,,800 Block Of 47th Avenue,94121,1.0,Outer Richmond,POINT (-122.50782 37.772427),2016,1,tenant_wrongful_eviction,True
E160062,2016-01-15,False,,tenant,,2300 Block Of Washington Street,94115,2.0,Pacific Heights,POINT (-122.431915 37.791904),2016,1,tenant_wrongful_eviction,True
E160055,2016-01-14,False,,tenant,,500 Block Of Leavenworth Street,94109,6.0,Tenderloin,POINT (-122.41471 37.786053),2016,1,tenant_wrongful_eviction,True
E160053,2016-01-15,False,,tenant,,1500 Block Of Lombard Street,94123,2.0,Marina,POINT (-122.42702 37.801052),2016,1,tenant_wrongful_eviction,True
E160046,2016-01-11,False,,tenant,,400 Block Of Rolph Street,94112,11.0,Excelsior,POINT (-122.434616 37.71264),2016,1,tenant_wrongful_eviction,True
E160035,2016-01-07,False,,tenant,,1100 Block Of Pine Street,94109,3.0,Nob Hill,POINT (-122.414925 37.790333),2016,1,tenant_wrongful_eviction,True
E160034,2016-01-08,False,,tenant,,1700 Block Of 27th Avenue,94122,4.0,Sunset/Parkside,POINT (-122.48511 37.754795),2016,1,tenant_wrongful_eviction,True
E160033,2016-01-11,False,,tenant,,100 Block Of Rice Street,94112,11.0,Outer Mission,POINT (-122.45872 37.709316),2016,1,tenant_wrongful_eviction,True
E160032,2016-01-11,False,,tenant,,0 Block Of Moss Street,94103,6.0,South of Market,POINT (-122.408066 37.777798),2016,1,tenant_wrongful_eviction,True
E160027,2016-01-07,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,1,tenant_wrongful_eviction,True
E160026,2016-01-07,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,1,tenant_wrongful_eviction,True
E160025,2016-01-07,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,1,tenant_wrongful_eviction,True
E160021,2016-01-06,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,1,tenant_wrongful_eviction,True
E160020,2016-01-06,False,,tenant,,100 Block Of San Carlos Street,94110,9.0,Mission,POINT (-122.42005 37.76099),2016,1,tenant_wrongful_eviction,True
E160019,2016-01-06,False,,tenant,,700 Block Of Athens Street,94112,11.0,Excelsior,POINT (-122.43254 37.7162),2016,1,tenant_wrongful_eviction,True
E160018,2016-01-05,False,,tenant,,100 Block Of Rice Street,94112,11.0,Outer Mission,POINT (-122.45872 37.709316),2016,1,tenant_wrongful_eviction,True
E152723,2015-12-31,False,,tenant,,1300 Block Of Kansas Street,94107,10.0,Potrero Hill,POINT (-122.402374 37.752598),2015,12,tenant_wrongful_eviction,True
E152703,2015-12-30,False,,tenant,,0 Block Of Pasadena Street,94134,10.0,Visitacion Valley,POINT (-122.41889 37.708836),2015,12,tenant_wrongful_eviction,True
E152692,2015-12-29,False,,tenant,,1800 Block Of Franklin Street,94109,2.0,Pacific Heights,POINT (-122.42425 37.791523),2015,12,tenant_wrongful_eviction,True
E152690,2015-12-28,False,,tenant,,300 Block Of 14th Street,94103,9.0,Mission,POINT (-122.42178 37.768166),2015,12,tenant_wrongful_eviction,True
E152689,2015-12-28,False,,tenant,,0 Block Of Fuente Avenue,94132,7.0,Lakeshore,POINT (-122.478065 37.7194),2015,12,tenant_wrongful_eviction,True
E152673,2015-12-21,False,,tenant,,400 Block Of Broadway Street,94133,3.0,North Beach,POINT (-122.404274 37.798172),2015,12,tenant_wrongful_eviction,True
E152665,2015-12-22,False,,tenant,,1200 Block Of Sunnydale Avenue,94134,10.0,Visitacion Valley,POINT (-122.41399 37.711346),2015,12,tenant_wrongful_eviction,True
E152664,2015-12-22,False,,tenant,,2100 Block Of 20th Avenue,94116,4.0,Sunset/Parkside,POINT (-122.47709 37.747665),2015,12,tenant_wrongful_eviction,True
E152663,2015-12-23,False,,tenant,,100 Block Of Rolph Street,94112,11.0,Excelsior,POINT (-122.439545 37.714855),2015,12,tenant_wrongful_eviction,True
E152661,2015-12-21,False,,tenant,,300 Block Of Princeton Street,94134,9.0,Portola,POINT (-122.41501 37.72526),2015,12,tenant_wrongful_eviction,True
E152660,2015-12-18,False,,tenant,,700 Block Of Geary Street,94109,6.0,Tenderloin,POINT (-122.41563 37.786415),2015,12,tenant_wrongful_eviction,True
E152659,2015-12-18,False,,tenant,,900 Block Of Treat Avenue,94110,9.0,Mission,POINT (-122.413216 37.754967),2015,12,tenant_wrongful_eviction,True
E152658,2015-12-18,False,,tenant,,200 Block Of Kensington Way,94127,7.0,West of Twin Peaks,POINT (-122.461655 37.74281),2015,12,tenant_wrongful_eviction,True
E152653,2015-12-17,False,,tenant,,400 Block Of Douglass Street,94114,8.0,Twin Peaks,POINT (-122.4389 37.756264),2015,12,tenant_wrongful_eviction,True
E152652,2015-12-16,False,,tenant,,300 Block Of Bartlett Street,94110,9.0,Mission,POINT (-122.41948 37.751373),2015,12,tenant_wrongful_eviction,True
E152650,2015-12-16,False,,tenant,,0 Block Of Dublin Street,94112,11.0,McLaren Park,POINT (-122.42611 37.718933),2015,12,tenant_wrongful_eviction,True
E152622,2015-12-15,False,,tenant,,2900 Block Of Mission Street,94110,9.0,Mission,POINT (-122.41821 37.74984),2015,12,tenant_wrongful_eviction,True
E152621,2015-12-14,False,,tenant,,400 Block Of Brazil Avenue,94112,11.0,Excelsior,POINT (-122.43124 37.722977),2015,12,tenant_wrongful_eviction,True
E152620,2015-12-15,False,,tenant,,200 Block Of Lobos Street,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.46083 37.714897),2015,12,tenant_wrongful_eviction,True
E152619,2015-12-15,False,,tenant,,2000 Block Of 47th Avenue,94116,4.0,Sunset/Parkside,POINT (-122.50615 37.748253),2015,12,tenant_wrongful_eviction,True
E152585,2015-12-14,False,,tenant,,500 Block Of Union Street,94133,3.0,North Beach,POINT (-122.4086 37.800518),2015,12,tenant_wrongful_eviction,True
E152581,2015-12-11,False,,tenant,,1400 Block Of Shafter Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.38792 37.72945),2015,12,tenant_wrongful_eviction,True
E152577,2015-12-10,False,,tenant,,100 Block Of Stonecrest Drive,94132,7.0,West of Twin Peaks,POINT (-122.47407 37.728058),2015,12,tenant_wrongful_eviction,True
E152576,2015-12-11,False,,tenant,,2700 Block Of Mission Street,94110,9.0,Mission,POINT (-122.41852 37.753036),2015,12,tenant_wrongful_eviction,True
E152575,2015-12-09,False,,tenant,,900 Block Of Page Street,94117,5.0,Haight Ashbury,POINT (-122.4364 37.772312),2015,12,tenant_wrongful_eviction,True
E152569,2015-12-09,False,,tenant,,900 Block Of Page Street,94117,5.0,Haight Ashbury,POINT (-122.4364 37.772312),2015,12,tenant_wrongful_eviction,True
E152568,2015-12-08,False,,tenant,,400 Block Of Jones Street,94102,6.0,Tenderloin,POINT (-122.41283 37.785088),2015,12,tenant_wrongful_eviction,True
E152567,2015-12-07,False,,tenant,,1100 Block Of Mendell Street,94124,10.0,Bayview Hunters Point,POINT (-122.38894 37.736168),2015,12,tenant_wrongful_eviction,True
E152552,2015-12-07,False,,tenant,,0 Block Of Ceres Street,94124,10.0,Bayview Hunters Point,POINT (-122.39432 37.73023),2015,12,tenant_wrongful_eviction,True
E152551,2015-12-07,False,,tenant,,1100 Block Of So Van Ness Avenue,94110,9.0,Mission,POINT (-122.41649 37.75477),2015,12,tenant_wrongful_eviction,True
E152547,2015-12-07,False,,tenant,,0 Block Of Morningside Drive,94132,7.0,Sunset/Parkside,POINT (-122.49237 37.733177),2015,12,tenant_wrongful_eviction,True
E152546,2015-12-04,False,,tenant,,2400 Block Of Bryant Street,94110,9.0,Mission,POINT (-122.40937 37.755196),2015,12,tenant_wrongful_eviction,True
E152545,2015-12-04,False,,tenant,,300 Block Of San Carlos Street,94110,9.0,Mission,POINT (-122.41976 37.757786),2015,12,tenant_wrongful_eviction,True
E152538,2015-12-04,False,,tenant,,2900 Block Of Clay Street,94115,2.0,Pacific Heights,POINT (-122.44164 37.78977),2015,12,tenant_wrongful_eviction,True
E152532,2015-12-03,False,,tenant,,100 Block Of Rolph Street,94112,11.0,Excelsior,POINT (-122.439545 37.714855),2015,12,tenant_wrongful_eviction,True
E152531,2015-12-02,False,,tenant,,400 Block Of Madrid Street,94112,11.0,Excelsior,POINT (-122.43222 37.722393),2015,12,tenant_wrongful_eviction,True
E152503,2015-11-30,False,,tenant,,1800 Block Of Stockton Street,94133,3.0,North Beach,POINT (-122.40965 37.80277),2015,11,tenant_wrongful_eviction,True
E152467,2015-11-25,False,,tenant,,0 Block Of Cook Street,94118,2.0,Presidio Heights,POINT (-122.452324 37.782753),2015,11,tenant_wrongful_eviction,True
E152464,2015-11-23,False,,tenant,,0 Block Of Leo Street,94112,11.0,Outer Mission,POINT (-122.437096 37.72271),2015,11,tenant_wrongful_eviction,True
E152463,2015-11-23,False,,tenant,,0 Block Of Leo Street,94112,11.0,Outer Mission,POINT (-122.437096 37.72271),2015,11,tenant_wrongful_eviction,True
E152462,2015-11-23,False,,tenant,,1000 Block Of Polk Street,94109,3.0,Tenderloin,POINT (-122.41988 37.786594),2015,11,tenant_wrongful_eviction,True
E152444,2015-11-17,False,,tenant,,400 Block Of Minna Street,94103,6.0,South of Market,POINT (-122.40743 37.78111),2015,11,tenant_wrongful_eviction,True
E152437,2015-11-17,False,,tenant,,1300 Block Of Market Street,94102,6.0,Tenderloin,POINT (-122.41693 37.777046),2015,11,tenant_wrongful_eviction,True
E152436,2015-11-17,False,,tenant,,0 Block Of Potomac Street,94117,8.0,Haight Ashbury,POINT (-122.43262 37.77038),2015,11,tenant_wrongful_eviction,True
E152434,2015-11-18,False,,tenant,,600 Block Of Taylor Street,94102,3.0,Nob Hill,POINT (-122.41179 37.788326),2015,11,tenant_wrongful_eviction,True
E152433,2015-11-16,False,,tenant,,3500 Block Of Divisadero Street,94123,2.0,Marina,POINT (-122.44332 37.802307),2015,11,tenant_wrongful_eviction,True
E152432,2015-11-12,False,,tenant,,400 Block Of Arguello Boulevard,94118,1.0,Inner Richmond,POINT (-122.45902 37.78351),2015,11,tenant_wrongful_eviction,True
E152431,2015-11-12,False,,tenant,,1700 Block Of Mcallister Street,94115,5.0,Western Addition,POINT (-122.44085 37.77748),2015,11,tenant_wrongful_eviction,True
E152430,2015-11-12,False,,tenant,,500 Block Of 26th Avenue,94121,1.0,Outer Richmond,POINT (-122.48574 37.77908),2015,11,tenant_wrongful_eviction,True
E152429,2015-11-12,False,,tenant,,2700 Block Of Mission Street,94110,9.0,Mission,POINT (-122.41852 37.753036),2015,11,tenant_wrongful_eviction,True
E152414,2015-11-13,False,,tenant,,1800 Block Of Franklin Street,94109,2.0,Pacific Heights,POINT (-122.42425 37.791523),2015,11,tenant_wrongful_eviction,True
E152413,2015-11-13,False,,tenant,,1200 Block Of 19th Street,94107,10.0,Potrero Hill,POINT (-122.39496 37.761387),2015,11,tenant_wrongful_eviction,True
E152412,2015-11-13,False,,tenant,,2400 Block Of Folsom Street,94110,9.0,Mission,POINT (-122.41462 37.7581),2015,11,tenant_wrongful_eviction,True
E152411,2015-11-13,False,,tenant,,0 Block Of Robblee Avenue,94124,10.0,Bayview Hunters Point,POINT (-122.39912 37.735664),2015,11,tenant_wrongful_eviction,True
E152407,2015-11-10,False,,tenant,,0 Block Of Ottawa Avenue,94112,11.0,Outer Mission,POINT (-122.44529 37.714863),2015,11,tenant_wrongful_eviction,True
E152406,2015-11-10,False,,tenant,,2500 Block Of Fillmore Street,94115,2.0,Pacific Heights,POINT (-122.43465 37.792908),2015,11,tenant_wrongful_eviction,True
E152398,2015-11-09,False,,tenant,,100 Block Of Holloway Avenue,94112,11.0,Oceanview/Merced/Ingleside,POINT (-122.45462 37.72185),2015,11,tenant_wrongful_eviction,True
E152397,2015-11-06,False,,tenant,,800 Block Of Alabama Street,94110,9.0,Mission,POINT (-122.4115 37.758286),2015,11,tenant_wrongful_eviction,True
E152396,2015-11-06,False,,tenant,,200 Block Of Maynard Street,94112,11.0,Excelsior,POINT (-122.42491 37.729454),2015,11,tenant_wrongful_eviction,True
E152389,2015-11-04,False,,tenant,,300 Block Of Head Street,94132,11.0,Oceanview/Merced/Ingleside,POINT (-122.46439 37.713615),2015,11,tenant_wrongful_eviction,True
E152388,2015-11-04,False,,tenant,,0 Block Of Pearl Street,94103,8.0,Mission,POINT (-122.42394 37.771015),2015,11,tenant_wrongful_eviction,True
E152387,2015-11-04,False,,tenant,,1500 Block Of Pacheco Street,94116,4.0,Sunset/Parkside,POINT (-122.47672 37.75049),2015,11,tenant_wrongful_eviction,True
E152386,2015-11-03,False,,tenant,,2400 Block Of Harrison Street,94110,9.0,Mission,POINT (-122.41242 37.75823),2015,11,tenant_wrongful_eviction,True
E152328,2015-10-28,False,,tenant,,300 Block Of Bosworth Street,94112,8.0,Outer Mission,POINT (-122.42985 37.733353),2015,10,tenant_wrongful_eviction,True
E152327,2015-10-30,False,,tenant,,2100 Block Of Balboa Street,94121,1.0,Outer Richmond,POINT (-122.48178 37.776424),2015,10,tenant_wrongful_eviction,True
E152326,2015-10-30,False,,tenant,,600 Block Of 28th Avenue,94121,1.0,Outer Richmond,POINT (-122.48774 37.77709),2015,10,tenant_wrongful_eviction,True
E152325,2015-10-30,False,,tenant,,2700 Block Of Folsom Street,94110,9.0,Mission,POINT (-122.41416 37.753304),2015,10,tenant_wrongful_eviction,True
E152320,2015-10-27,False,,tenant,,500 Block Of Faxon Avenue,94112,7.0,Oceanview/Merced/Ingleside,POINT (-122.460236 37.724197),2015,10,tenant_wrongful_eviction,True
E152312,2015-10-26,False,,tenant,,900 Block Of Post Street,94109,6.0,Tenderloin,POINT (-122.41763 37.78712),2015,10,tenant_wrongful_eviction,True
E152308,2015-10-26,False,,tenant,,400 Block Of Munich Street,94112,11.0,Excelsior,POINT (-122.42858 37.718544),2015,10,tenant_wrongful_eviction,True
E152301,2015-10-29,False,,tenant,,200 Block Of Somerset Street,94134,9.0,Portola,POINT (-122.4083 37.7284),2015,10,tenant_wrongful_eviction,True
E152300,2015-10-23,False,,tenant,,1900 Block Of Vallejo Street,94123,2.0,Marina,POINT (-122.42936 37.79596),2015,10,tenant_wrongful_eviction,True
E152299,2015-10-23,False,,tenant,,1600 Block Of 16th Avenue,94122,7.0,Inner Sunset,POINT (-122.473625 37.757465),2015,10,tenant_wrongful_eviction,True
E152296,2015-10-22,False,,tenant,,2200 Block Of Bryant Street,94110,9.0,Mission,POINT (-122.4097 37.758823),2015,10,tenant_wrongful_eviction,True
E152295,2015-10-21,False,,tenant,,1200 Block Of Pine Street,94109,3.0,Nob Hill,POINT (-122.41638 37.79015),2015,10,tenant_wrongful_eviction,True
E152294,2015-10-21,False,,tenant,,600 Block Of Mansell Street,94134,10.0,McLaren Park,POINT (-122.40753 37.719975),2015,10,tenant_wrongful_eviction,True
E152293,2015-10-20,False,,tenant,,300 Block Of 11th Avenue,94118,1.0,Inner Richmond,POINT (-122.469696 37.781734),2015,10,tenant_wrongful_eviction,True
E152292,2015-10-20,False,,tenant,,1000 Block Of Leavenworth Street,94109,3.0,Nob Hill,POINT (-122.41566 37.79073),2015,10,tenant_wrongful_eviction,True
E152291,2015-10-19,False,,tenant,,2900 Block Of Folsom Street,94110,9.0,Mission,POINT (-122.41385 37.750103),2015,10,tenant_wrongful_eviction,True
E152290,2015-10-19,False,,tenant,,200 Block Of Pixley Street,94123,2.0,Marina,POINT (-122.4366 37.79838),2015,10,tenant_wrongful_eviction,True
